Date;text;approval_date
2018-02-17;like ft want solve daca problem ft democrats pass gun control legislation house senate obama administration ft want talk gi seen russian ads say definitively swaying election main goal hrob goldmanvice president facebook ads fake news media never fails hard ignore fact vice president facebook ads rob goldman funny fake news media ft want say russian group formed long run president maybe knew going run even though ft know deputy g rod rosenstein stated news conference gthere allegation indictment american knowing participant illegal activity allegation indictment charged conduct altered outcome election gcharges deal big win h written michael goodwin nypost succinctly states gthe russians impact election results h collusion trump campaign gshe lost old fashioned way terrible candidate case closed h melania met incredible people last night broward county florida never forget evening entire nation w one heavy heart continues pray victims families parkland fl teachers law enforcement first responders medical professionals responded bravely face danger thank courage;40.9889
2018-02-18;great friends nascar big race today daytona brian france france family special people enjoy race thank kenstarr former independent counsel whitewater insight powerful words fisa abuse russian meddling etc really great interview mariabartiromo great pollster john mclaughlin gop generic congressional ballot big gain last weeks guess people loving big tax cuts given republicans cuts dems want take away need republicans fake news big ratings loser cnn goal russia create discord disruption chaos within u committee hearings investigations party hatred succeeded beyond wildest dreams laughing asses moscow get smart america adam schiff starting blame president obama russian meddling election probably yet another excuse democrats lead fearless leader crooked hillary clinton lost election ft great candidate never said russia meddle election said git may russia china another country group may pound genius sitting bed playing computer h russian ghoax h trump campaign colluded russia never finally liddle f adam schiff leakin f monster control blaming obama administration russian meddling election finally right something obama president knew threat nothing thank adam never gotten fact obama able send billion dollars cash iran nobody congress fbi justice called investigation general mcmaster forgot say results election impacted changed russians collusion russia crooked h dnc dems remember dirty dossier uranium speeches emails podesta company sad fbi missed many signals sent florida school shooter acceptable spending much time trying prove russian collusion trump campaign collusion get back basics make us proud;40.54642
2018-02-19;obama president beyond election ft something russian meddling great reflective president fs day watched insecure oprah winfrey one point knew well interview panel people minutes questions biased slanted facts incorrect hope oprah runs exposed defeated like others;40.57474000000001
2018-02-20;main street booming thanks incredible tax cut reform law shows small business owners optimistic ready grow businesses cameras running another false accusation ft washingtonpost report story women taking money make stories one home mortgage paid foxnews reported ft fit mainstream media narrative woman ft know best knowledge never met front page fake news washington post saying kissed two minutes yet lobby trump tower years ago never happened would public space live security much tougher russia obama look facts total fake news hope republicans great state pennsylvania challenge new gpushed h congressional map way supreme court necessary original correct ft let dems take elections away raise taxes waste money matt schlapp cpac getting ready another exciting event big difference days president obama held white house fve come long way matt republicans leading generic poll perhaps popular tax cuts dems want take away actually want raise taxes substantially also want nothing daca r fs want fix president obama quote election fs thought crooked hillary going win ft want grock boat h easily electoral college whole game changed russian excuse became narrative dems gthere serious person would suggest somehow could even rig america fs elections fs evidence happened past happen time fd invite mr trump stop whining make case get votes h thank foxandfriends great timeline failures obama administration russia including crimea syria much starting win gthe faith donald trump h book david brody scott lamb interesting read enjoy u economy looking good opinion even better anticipated companies pouring back country reversing long term trend leaving unemployment numbers looking great regulations taxes massively cut jobs jobs jobs mittromney announced running senate wonderful state utah make great senator worthy successor orrinhatch full support endorsement;40.01941
2018-02-21;flotus melania join millions people around world mourning passing billy graham prayers children grandchildren great grandchildren worked closely reverend graham lifelong ministry yesterday great honor recognize extraordinary law enforcement officers first responders award highest possible decoration bravery public safety officers medal valor americanheroes question russian meddling took place obama administration right january th ft subject investigation ft obama something meddling ft dem crimes investigation ask jeff sessions great billy graham dead nobody like missed christians religions special man question russian meddling took place obama administration right january th ft subject investigation ft obama something meddling ft dem crimes investigation ask jeff session cnn msnbc whether republican democrat must focus strengthening background checks true thank bad ratings cnn msnbc got scammed covered anti trump russia rally wall wall probably knew fake news rally pushed hard anyway two really dishonest newscasters public wise;40.01941
2018-02-22;today great honor host school safety roundtable whitehouse state local leaders law enforcement officers education officials nothing important protecting children deserve safe deliver behalf entire nation congratulations u women hockey team winning gold goteamusa olympics meeting lawmakers today discuss school safety next week nation fs governors fs many years talk action fll get done many people ft understand ft want understand wayne chris folks work hard nra great people great american patriots love country right thing make america great strongly pushing comprehensive background checks emphasis mental health raise age end sale bump stocks congress mood finally something issue hope potential gsicko shooter h knows school large number weapons talented teachers others instantly shooting sicko never attack school cowards ft go problem solved must offensive defense alone ft work history shows school shooting lasts average minutes takes police first responders approximately minutes get site crime highly trained gun adept teachers coaches would solve problem instantly police arrive great deterrent immediately fire back savage sicko came school bad intentions highly trained teachers would also serve deterrent cowards far assets much less cost guards ggun free h school magnet bad people attacks would end never said ggive teachers guns h like stated fake news cnn nbc said look possibility giving gconcealed guns gun adept teachers military special training experience best teachers lot would able always remember time spent today courageous students teachers families much love midst much pain must let must keep children safe full listening session;39.07833
2018-02-23;thank great men women united states secretservice job well done today flotus melania honored welcome prime minister turnbullmalcolm mrs turnbull australia whitehouse press conference nation fs motto god trust week nation lost incredible leader devoted life helping us understand words really mean never forget historic crowds voice energy profound faith billy graham cpac salute great american flag put hands hearts pledge allegiance proudly stand national anthem cpac years rebuilding nations finally rebuilding nation restoring confidence pride cpac still interested democrats totally forgotten daca lot interest subject daughter ivanka arrived south korea cannot better smarter person representing country cpac today ms gang members removed great ice border patrol agents thousands killers come back el salvador mexico like water el salvador takes money mexico must help problem need wall gschool shooting survivor says quit cnn town hall refusing scripted question h tuckercarlson like much cnn fake news fs ratings bad msnbc may worse;39.37048
2018-02-24;grussians compromising information donald trump h foxnews course none never whole witch hunt illegal disgrace obama nothing russia dem memo fbi disclose clients clinton campaign dnc wow democrat memo response government surveillance abuses total political legal bust confirms terrible things done illegal big cpac straw poll results approve job president trump thank say president trump tweet funny say republicans congress better job working president trump starting happen dems longer talking daca gout sight mind h say daca beneficiaries happy nancy pelosi truly ft care republicans stand ready make deal unemployment claims lowest level since much massive cutting unnecessary job killing regulations democrat judges totally redrawn election lines great state pennsylvania foxnews unfair republicans country whole must appealed united states supreme court asap armed educators trusted people work within school love students protect smart people must firearms adept annual training get yearly bonus shootings happen big inexpensive deterrent states true wayne lowest black unemployment history;39.63747
2018-02-25;interviewed judgejeanine foxnews p enjoy gcongressman schiff omitted distorted key facts h foxnews else new total phony;40.03228
2018-02-27;senatorwicker mississippi great supporter incredible help getting massive tax cut bill done approved also big help cutting regs election way texas lc george p bush backed ft politically correct thing back also ac sid miller beginning gtrump fs man texas h also support comptroller glenn hegar railroad commissioner christi craddick gamerican consumers confident since strong job market boosting confidence unemployment rate stayed year low h want encourage many texas friends vote primary governor greg abbott senator ted cruz lt gov dan patrick attorney general ken paxton helping make america great vote early march th witch hunt gwe fve seen evidence collusion seen nothing firing james comey aftermath suggests president obstructed justice fs exercising power president u ft see h judge ken starr gi fve skeptical collusion obstruction claims last year ft see evidence terms collusion fs bit implausible based evidence h jonathan turley foxnews ghe fs got good point somebody justice department treasure trove evidence mrs clinton fs criminality hands others ought investigated fully agree president h judgenapolitano marthamaccallum show;40.41828
2018-02-28;honor welcome bipartisan members congress discussion safe schools safe communities continue mourn loss many precious young lives parkland determined turn grief action full meeting today honor billy graham three private citizens honored say prayer country across land lord raise men women like billy graham spread message love hope every precious child god starting small bible school florida billy graham soon led nationwide revival large tent los angeles one hundred thousand people single day yankee stadium two million people madison square garden sixteen weeks today center great chamber lies billy graham ambassador christ reminded world power prayer gift god fs grace g jeff sessions asking inspector general investigate potentially massive fisa abuse take forever prosecutorial power already late reports comey etc ft g obama guy use justice department lawyers disgraceful year low illegal border crossings year ice border patrol agents great job country ms thugs hit hard decided sections wall california wants built built whole wall approved big victory yesterday ruling courts allows us proceed country must border security heritage foundation stated trump agenda already done faster even ronald reagan gwe fre blown away h said thomas binion heritage president trump gis active conservative effective huge volume spectrum issues h big legal win today u judge sided trump administration rejected attempt stop government building great border wall southern border important project go forward beautiful map thank;40.41828
2018-03-01;together face challenge national family conviction unity commitment love support neighbors times dire need working together defeat opioidepidemic full opioid summit gconsumer confidence february highest since november h gmanufacturing u expands fastest pace since may h unemployment filings lowest level years great news workers jobs jobs jobs maga steel aluminum industries many others decimated decades unfair trade bad policy countries around world must let country companies workers taken advantage longer want free fair smart trade many ideas good good emerged bipartisan meeting school safety yesterday white house background checks big part conversation gun free zones proven targets killers many years bill emerge respect nd amendment;40.41828
2018-03-02;heading billy graham funeral special man rest peace billy graham country taxes products coming say tax product coming country zero fair smart soon starting reciprocal taxes charge thing charge us billion trade deficit choice must protect country workers steel industry bad shape ft steel ft country eric family look forward seeing back v alec baldwin whose dying mediocre career saved terrible impersonation snl says playing agony alec agony forced watch bring back darrell hammond funnier far greater talent country usa losing many billions dollars trade virtually every country business trade wars good easy win example billion certain country get cute ft trade anymore win big fs easy alex baldwin whose dieing mediocre career saved impersonation snl says playing djt agony alex also agony forced watch terrible bring back darrell hammond much funnier far greater talent good great meeting oval office tonight nra manufacturing growing fastest pace almost two decades jobless claims year low;40.38741
2018-03-03;e u wants increase already massive tariffs barriers u companies business simply apply tax cars freely pour u make impossible cars sell big trade imbalance united states billion dollar yearly trade deficit gvery stupid h trade deals policies jobs wealth given countries taken advantage us years laugh fools leaders mainstream media u mocked world fve gone crazy happy national anthem day;40.47234
2018-03-04;gridiron dinner last night great fun accomplishing lot washington never better time something especially since american people;40.2174
2018-03-05;fs march th democrats nowhere found daca gave months ft care ready make deal obama administration start investigation trump campaign zero proof wrongdoing long election november wanted discredit crooked h would win unprecedented bigger watergate plus obama nothing russian meddling protect country must protect american steel america first treat farmers much better highly restrictive mexico must much stopping drugs pouring u done needs done millions people addicted dying large trade deficits mexico canada nafta renegotiation right bad deal u massive relocation companies jobs tariffs steel aluminum come new fair nafta agreement signed also canada must losing side almost trade deals friends enemies taken advantage u many years steel aluminum industries dead sorry fs time change make america great;40.62883
2018-03-06;possible progress made talks north korea first time many years serious effort made parties concerned world watching waiting may false hope u ready go hard either direction federal judge maryland ruled gpresident trump right end daca h president obama years fix problem ft waiting dems running hills lowest rated oscars history problem ft stars anymore except president kidding course see happens getting done jobs security total inaction daca dems deal made new fake news narrative chaos white house wrong people always come go want strong dialogue making final decision still people want change always seeking perfection chaos great energy;40.67968
2018-03-07;u acting swiftly intellectual property theft cannot allow happen many years china asked develop plan year one billion dollar reduction massive trade deficit united states relationship china good one look forward seeing ideas come back must act soon bush present country lost factories manufacturing jobs accumulated trade deficits trillion dollars last year trade deficit almost billion dollars bad policies leadership must win maga markburnetttv realromadowney bush present country lost factories manufacturing jobs accumulated trade deficits trillion dollars last year trade deficit almost billion dollars bad policies leadership must win maga great couple great book making decision soon appointment new chief economic advisor many people wanting job choose wisely;40.67968
2018-03-08;gpresidential proclamation adjusting imports aluminum united states h proclamation gpresidential proclamation adjusting imports steel united states h proclamation great meeting cabinet whitehouse today maga happy internationalwomensday gfirst lady melania trump present international women courage award h looking forward p meeting today white house protect build steel aluminum industries time showing great flexibility cooperation toward real friends treat us fairly trade military;40.67968
2018-03-09;spoke pm turnbullmalcolm australia committed fair reciprocal military trade relationship working quickly security agreement ft impose steel aluminum tariffs ally great nation australia fs right repbost thank support helping put america back work fs jobs jobs jobs incredible workers putting america first look forward pennsylvania tomorrow support rick saccone pa big crowd expected moon township vote rick see maga jobs jobs jobs maga kim jong un talked denuclearization south korean representatives freeze also missile testing north korea period time great progress made sanctions remain agreement reached meeting planned;40.65869
2018-03-10;join live moon township pennsylvania pme great crowd maga rally european union wonderful countries treat u badly trade complaining tariffs steel aluminum drop horrific barriers tariffs u products going likewise drop big deficit tax cars etc fair first hours hearing north korea fs leader wanted meet talk denuclearization missile launches end press startled amazed ft believe following morning news became fake said cares north korea conducted missile test since november promised meetings believe honor commitment heading moon township pennsylvania really good person state representative rick saccone running congress big happy crowd best economic numbers ever rick help lot also tough crime border loves nd vets spoke prime minister abe japan enthusiastic talks north korea also discussing opening japan much better trade u currently massive billion trade deficit fair sustainable work chinese president xi jinping spoke length meeting kim jong un north korea president xi told appreciates u working solve problem diplomatically rather going ominous alternative china continues helpful congratulations kristian saucier man served proudly navy newly found freedom go life deserve chinese president xi xinping spoke length meeting kim jong un north korea president xi told appreciates u working solve problem diplomatically rather going ominous alternative china continues helpful deeply saddened tragic situation yountville mourn loss three incredible women cared veterans deal north korea much making completed good one world time place determined;40.52831
2018-03-11;rasmussen others approval ratings around higher obama yet political pundits love saying approval ratings gsomewhat low h know lying say turn show fake news democrats continue obstruct confirmation hundreds good talented people needed run government record u history state department ambassadors many others slow walked senate must approve republicans recent congressional races point fake news media continuously fails mention backed campaigned winners give credit one hopefully rick saccone another big win tuesday shown conclusively collusion russia excuse losing collusion done dnc democrats crooked hillary writer story maggie haberman hillary flunky knows nothing given access failing new york times purposely wrote false story stating unhappy legal team russia case going add another lawyer help wrong happy lawyers john dowd ty cobb jay sekulow great job epic crowd moon township pennsylvania tonight thank get tuesday vote rick saccone pa together making america great;40.42437
2018-03-12;great honor welcome world series champion houston astros whitehouse houstonstrong pittsburgh post gazette endorsed rick saccone congress much better steel business strong experience country needs lamb always vote pelosi dems raise taxes weak crime border schools mandated gun free zones violence danger given open invitation enter almost school shootings gun free zones cowards go deterrent age limits watching court cases rulings acting states making decision things moving rapidly much political support put mildly strong improvement strengthening background checks fully backed white house legislation moving forward bump stocks soon highly trained expert teachers allowed conceal carry subject state law armed guards ok deterrent secretary commerce wilbur ross speaking representatives european union eliminating large tariffs barriers use u fair farmers manufacturers;40.46296
2018-03-13;great honor deliver message marine core air station miramar great u military straight heart american people support thank love always back ft wall system fre going country congress must fund border wall prohibit grants sanctuary jurisdictions threaten security country people country must enforce laws protect people buildthewall california fs sanctuary policies illegal unconstitutional put safety security entire nation risk thousands dangerous violent criminal aliens released result sanctuary policies set free prey innocent americans must stop gaccording center immigration studies billion wall pay curbing importation crime drugs illegal immigrants tend go federal dole h heading see border wall prototypes california mike pompeo director cia become new secretary state fantastic job thank rex tillerson service gina haspel become new director cia first woman chosen congratulations economy raging time high set get even better jobs wages vote rick saccone keep going house intelligence committee month long depth investigation found evidence collusion coordination trump campaign russia influence presidential election;40.24184
2018-03-14;wonderful back missouri push historic tax cuts began six months ago promised would cut taxes bring main street roaring back exactly happening together making america great today house took major steps toward securing schools passing stop school violence act must put safety america children first improving training giving schools law enforcement better tools tragedy like parkland happen ever thank hosting maga cannot keep blind eye rampant unfair trade practices country five incredible cabinet secretaries testifying hill morning need rebuild nation fs crumbling infrastructure need build fast need build future thank senatecommerce hosting hearing infrastructureinamerica perhaps time history business fundamentals u companies better today hundreds good people including important ambassadors judges blocked slow walked democrats senate many important positions government unfilled obstruction worst u history across nation pray country thank god united states marines thank god bless god bless america great honor deliver message marine corps air station miramar great u military straight heart american people support thank love always back;40.24184
2018-03-15;continuing monitor heartbreaking bridge collapse fiu tragic many brave first responders rushed save lives thank courage praying evening affected honor welcome prime minister leo varadkar ireland whitehouse trade deficit canada almost countries massive p justin trudeau canada good guy ft like saying canada surplus vs u negotiating almost fs know larry kudlow chief economic advisor director national economic council country many years great economic financial success low taxes unparalleled innovation fair trade ever expanding labor force leading way maga please join thoughts prayers aviators families incredible usnavy;40.5158
2018-03-16;gu consumer confidence hits year high h would great republican party nevada fs unity good guy danny tarkanian would run congress dean heller really good job could run senate unopposed thoughts prayers go families loved ones brave troops lost helicopter crash iraq syria border yesterday sacrifice service country never forgotten gpresident donald j trump delivers remarks shamrock bowl presentation prime minister varadkar east room white house h;40.73995
2018-03-17;fake news beside mccabe caught called fired many hundreds thousands dollars given wife fs campaign crooked h friend terry also investigation many lies many leaks comey knew much house intelligence committee concluded collusion russia trump campaign many finding however tremendous leaking lying corruption highest levels fbi justice state draintheswamp happy stpatricksday andrew mccabe fired great day hard working men women fbi great day democracy sanctimonious james comey boss made mccabe look like choirboy knew lies corruption going highest levels fbi;40.73125
2018-03-18;mueller team hardened democrats big crooked hillary supporters zero republicans another dem recently added anyone think fair yet collusion spent little time andrew mccabe never took notes ft believe made memos except help agenda probably later date lying james comey call fake memos wow watch comey lie oath senator g asked ghave ever anonymous source known someone else anonymous source h said strongly gnever h lied shown clearly foxandfriends mueller probe never started collusion crime based fraudulent activities fake dossier paid crooked hillary dnc improperly used fisa court surveillance campaign witch hunt;40.58772
2018-03-19;total witch hunt massive conflicts interest seanhannity foxandfriends great;40.63551
2018-03-20;nation founded farmers independence farmers continent tamed farmers farmers always lead way proud delivering nationalagricultureday democrats want help daca would easy make deal;40.67521
2018-03-21;help solve problems north korea syria ukraine isis iran even coming arms race bush tried get along ft gsmarts h obama clinton tried ft energy chemistry remember reset peace strength called president putin russia congratulate election victory past obama called also fake news media crazed wanted excoriate wrong getting along russia others good thing bad thing gspecial council told find crimes whether crime exists opposed selection mueller special council still opposed think president trump right said never special council appointed probable cause believing crime collusion otherwise obstruction justice h stated harvard law professor alan dershowitz gspecial council told find crimes wether crimes exist opposed selection mueller special council still opposed think president trump right said never special council appointed department justice urged supreme court least hear drivers license case illegal immigrants arizona agree loudobbs sought review austin bombing suspect dead great job law enforcement concerned;40.41634000000001
2018-03-22;pleased announce effective ambjohnbolton new national security advisor thankful service general h r mcmaster done outstanding job always remain friend official contact handover honor charlie thank maga candidate pledged elected would use every lawful tool combat unfair trade protect american workers defend national security today took another critical step fulfill commitment remember saying campaign donald trump giving great speeches drawing big crowds spending much less money using social media well crooked hillary fs large highly sophisticated staff well saying anymore crazy joe biden trying act like tough guy actually weak mentally physically yet threatens second time physical assault ft know would go fast hard crying way ft threaten people joe democrats refused take care daca would easy ft care fight military start wall got billion start wall southern border rest forthcoming importantly got billion rebuild military billion next year ever waste money dem giveaways order take care military pay increase new equipment;40.74137
2018-03-23;matter national security signed omnibus spending bill say congress never sign another bill like prevent omnibus situation ever happening calling congress give line item veto govt spending bills obama administration legalized bump stocks bad idea promised today department justice issue rule banning bump stocks mandated comment period ban devices turn legal weapons illegal machine guns news conference white house concerning omnibus spending bill p considering veto omnibus spending bill based fact plus daca recipients totally abandoned democrats even mentioned bill border wall desperately needed national defense fully funded daca abandoned democrats unfair would tied desperately needed wall house intelligence committee votes release final report findings evidence provided collusion trump campaign russia obama administrations post election response insufficient clapper provided inconsistent testimony media contacts;41.09504
2018-03-24;thoughts prayers victims horrible attack france yesterday grieve nation fs loss also condemn violent actions attacker anyone would provide support emmanuelmacron;40.46638
2018-03-25;gpresident donald j trump proclaims march greek independence day national day celebration greek american democracy h happy national medalofhonorday heroes love lawyer law firm take months get speed reason bill unfair great country happy existing team besides collusion russia except crooked hillary dems many lawyers top law firms want represent russia case ft believe fake news narrative hard find lawyer wants take fame fortune never turned lawyer though conflicted problem new much done billion given building fixing border wall payment work start immediately rest money come remember daca democrats abandoned billion dollars gotten rebuild military many jobs created military rich building great border wall drugs poison enemy combatants pouring country national defense build wall france honors great hero officer died bravely swapping places hostage isis related terror attack much bravery around world constantly fighting radical islamic terrorism even stronger measures needed especially borders;40.19111
2018-03-26;great news maga much fake news never voluminous inaccurate country great economy looking really good many years seen kind numbers underlying strength companies perhaps never better howiecarrshow wrote book everyone talking great help veteran journalist great influence nh beyond calls amazing political campaign modern times book called gwhat really happened h enjoy maga;40.21669
2018-03-27;pleased welcome opioid memorial president park april encourage visit remember lost deadly epidemic keep fighting defeat opioid crisis trade talks going numerous countries many years treated united states fairly end happy;40.54322
2018-03-28;interim hon robert wilkie dod serve acting secretary thankful dr david shulkin fs service country great veterans pleased announce intend nominate highly respected admiral ronny l jackson md new secretary veterans affairs great briefing afternoon start southern border wall release known dangerous criminals communities across state citizens right protected federal law strong borders administration stands solidarity brave citizens orange county defending rights california illegal unconstitutional sanctuary policies california sanctuary laws ustraderep announced agreement principle south korea korus great deal american korean workers let fs focus important security relationship received message last night xi jinping china meeting kim jong un went well kim looks forward meeting meantime unfortunately maximum sanctions pressure must maintained cost years many administrations everyone said peace denuclearization korean peninsula even small possibility good chance kim jong un right people humanity look forward meeting second amendment never repealed much democrats would like see happen despite words yesterday former supreme court justice stevens way need republicans must always hold supreme court;40.54322
2018-03-29;washington spent trillions building foreign countries allowing infrastructure fall state total disrepair time rebuild american workers american grit american pride jobs jobs jobs unemployment claims fallen year low together making economy great going rebuild crumbling infrastructure better place begin campaign great state ohio tremendous honor today state art training site skills american worker forged refined stated concerns amazon long election unlike others pay little taxes state local governments use postal system delivery boy causing tremendous loss u putting many thousands retailers business;40.54322
2018-03-31;governor jerry gmoonbeam h brown pardoned criminal illegal aliens whose crimes include kidnapping robbery badly beating wife threatening crime intent terrorize dealing drugs really great people california want foxnews include fake washington post used globbyist h register p gincreased parcel rates amazon fs shipping costs would rise billion h post office scam must stop amazon must pay real costs taxes subject reported u post office lose average package delivers amazon amounts billions dollars failing n times reports gthe size company fs lobbying staff ballooned h;40.39435
2018-04-01;big flows people trying take advantage daca want act mexico little nothing stopping people flowing mexico southern border u laugh dumb immigration laws must stop big drug people flows stop cash cow nafta need wall border patrol agents allowed properly job border ridiculous liberal democrat laws like catch release getting dangerous gcaravans h coming republicans must go nuclear option pass tough laws daca deal happy easter;40.30183
2018-04-02;gpresident donald j trump proclaims april world autism awareness day h honor host annual whitehouse easter egg roll sad department gjustice h fbi slow walking even giving unredacted documents requested congress embarrassment country fools worse saying money losing post office makes money amazon lose fortune changed also fully tax paying retailers closing stores country level playing field funny watch fake news networks among dishonest groups people ever dealt criticize sinclair broadcasting biased sinclair far superior cnn even fake nbc total joke mexico making fortune nafta strong border laws pathetic money make u hopefully stop people coming country least congress changes immigration laws daca dead democrats ft care act everyone wants get onto daca bandwagon longer works must build wall secure borders proper border legislation democrats want borders hence drugs crime congress must immediately pass border legislation use nuclear option necessary stop massive inflow drugs people border patrol agents ice great weak dem laws ft allow job act congress country stolen mexico absolute power let large gcaravans h people enter country must stop northern border border laws work allow pass country effective border laws;40.22276
2018-04-03;briefed shooting youtube fs hq san bruno california thoughts prayers everybody involved thank phenomenal law enforcement officers first responders currently scene protect southern border today honor welcome estonia president kerstikaljulaid lithuania president grybauskaite lt latvia president vejonis whitehouse congratulations th anniversaries independence balticsummit right amazon costing united states post office massive amounts money delivery boy amazon pay costs plus bourne american taxpayer many billions dollars p leaders ft clue thank rasmussen honest polling hit higher cheatin f obama time administration check fact ft get job ratings challenged cnn unless state totally anti trump little jeff zuker whose job jeopardy much fun lately clean strengthen cnn get back honest reporting big caravan people honduras coming across mexico heading gweak laws h border better stopped gets cash cow nafta play foreign aid honduras countries allow happen congress must act fake news networks knowingly sick biased agenda worried competition quality sinclair broadcast gfakers h cnn nbc abc cbs done much dishonest reporting allowed get awards fiction autismawarenessday lightitupblue gpresident trump approval rate among likely u voters hit percent monday puts higher former president barack obama score point first term according new poll h via anna giaritelli dcexaminer nominations including diplomats foreign lands confirmed due democrat obstruction delay rate would take years allowed great people start working never happened disgraceful honduras mexico many countries u generous sends many people country weak immigration policies caravans heading must pass tough laws build wall democrats allow open borders drugs crime ridiculous sounds laws country easily allow us send crossing southern border back came whole big wasted procedure must take place mexico canada tough immigration laws whereas obama joke act congress;39.96867
2018-04-04;gstill rising rasmussen poll shows donald trump approval ratings percent h today honor dr martin luther king jr th anniversary assassination earlier year spoke dr king fs legacy justice peace impact uniting americans mlk proclamation thoughts prayers four u marines rd marine aircraft wing lost lives yesterday fs southern california helicopter crash pray families great usmc fre already billion ft lose trade war china war lost many years ago foolish incompetent people represented u trade deficit billion year intellectual property theft another billion cannot let continue border laws weak mexico canada strong congress must change obama era laws democrats stand way want people pour country unchecked crime taking strong action today;39.96867
2018-04-05;thank wvgovernor jim justice great honor amazing people west virginia today maga thanks historic tax cuts america open business millions american workers seeing take home pay higher wages salaries bonuses fake news washington post amazon fs gchief lobbyist h another many phony headlines gtrump defiant china adds trade penalties h wrong read gtrump defiant u adds trade penalties end barriers massive p theft h typically bad reporting caravan largely broken thanks strong immigration laws mexico willingness use cause giant scene border trump administrations actions border crossings still unacceptable year low stop drugs;39.96867
2018-04-06;congratulations bernieandsid new wabcradio morning radio show new york city honor join two good luck gbet founder trump economy bringing black workers back labor force h america open business believe fake news media pushing hard story going replace g jeff sessions epa chief scott pruitt great job totally siege people really believe stuff much media dishonest corrupt china great economic power considered developing nation within world trade organization therefore get tremendous perks advantages especially u anybody think fair badly represented wto unfair u despite aluminum tariffs aluminum prices people surprised fm lots money coming u coffers jobs jobs jobs;40.23806
2018-04-07;fire trump tower confined well built building firemen women great job thank department justice fbi hide ft giving strongly requested documents unredacted house judiciary committee stalling reason looking good lawmakers house judiciary committee angrily accusing department justice missing thursday deadline turning unredacted documents relating fisa abuse fbi comey lynch mccabe clinton emails much slow walking going bad sealing southern border people great country want safety security dems disaster important issue united states ft trade surplus china years must end unfair trade take barriers charge reciprocal tariffs u losing billion year losing billions dollars decades cannot continue spoke justintrudeau pay highest respect condolences families terrible humboldt team tragedy may god;40.60616
2018-04-08;president obama crossed stated red line sand syrian disaster would ended long ago animal assad would history pay open area immediately medical help verification another humanitarian disaster reason whatsoever sick many dead including women children mindless chemical attack syria area atrocity lockdown encircled syrian army making completely inaccessible outside world president putin russia iran responsible backing animal assad big price president xi always friends matter happens dispute trade china take trade barriers right thing taxes become reciprocal deal made intellectual property great future countries washington post far fiction fact story story made garbage like poorly written novel good reporting always quoting sources names many ft exist story john kelly ft true another hit job washington post far fiction fact story story made made garbage like poorly written novel good reporting always quoting sources names many ft exist story john kelly ft true another hit job gthe fbi closed case hillary rigged investigation exonerated even ever interviewed never even put oath h much true jesse wattersworld security spending somewhat predecessor scott pruitt received death threats bold actions epa record clean air water saving usa billions dollars rent market rate travel expenses ok scott great job;40.6097
2018-04-09;great cabinet meeting whitehouse morning democrats fs right country rest secured borders restored rule law car sent united states china tariff paid car sent china united states tariff paid sound like free fair trade sounds like stupid trade going years congratulations patrick reed great courageous masters win patrick amazing win doral years ago people saw great talent bright future ahead masters champion;40.63083
2018-04-10;today great honor welcome ncaa football national champion alabama crimson tide white house congratulations rolltide thankful president xi china fs kind words tariffs automobile barriers also enlightenment intellectual property technology transfers make great progress together thankful president xi china fs kind words tarrifs automobile barriers also enlightenment intellectual property technology transfers make great progress together last night great honor host america fs senior defense military leaders dinner white house america fs military greatest fighting force history world pledge unwavering commitment men women uniform total witch hunt attorney client privilege dead;40.77415
2018-04-11;honored republican congressional leadership join whitehouse evening lots discuss continue making america great gtrump took giant step towards actual welfare reform h whitehouse partnering interior natlparkservice bring nscsafety gprescribed death h opioid memorial ellipse beginning tomorrow april th april th information speaker paul ryan truly good man seeking election leave legacy achievement nobody question paul much bad blood russia caused fake corrupt russia investigation headed democrat loyalists people worked obama mueller conflicted except rosenstein signed fisa comey letter collusion go crazy relationship russia worse ever includes cold war reason russia needs us help economy something would easy need nations work together stop arms race russia vows shoot missiles fired syria get ready russia coming nice new gsmart h ft partners gas killing animal kills people enjoys things nobody thought possible despite never ending corrupt russia investigation takes tremendous time focus collusion obstruction fight back unthinkable raid lawyers office information bad much fake news going white house calm calculated big focus open fair trade china coming north korea meeting course vicious gas attack syria feels great bolton larry k board failing new york times wrote another phony story political pundit doug schoen ukrainian businessman asked short speech phone skype hosted doug ukraine positive ukraine another negative fake russia c story;40.77415
2018-04-12;america fs greatest treasure people administration hears voice back fighting give every american future dignity purpose pride american spirit back taxcuts thank american workers travelled today event dedicated hardworking americans make nation run love country provide family pride work cherish great american flag taxcuts agricultural roundtable memembers congress governors making remarks large scale tax cuts given american families workers p rose garden join live agreed historically cooperative disciplined approach engaged robert mueller unlike clintons full confidence ty cobb special counsel fully advised throughout phase process yom hashoah remember six million jews slaughtered holocaust passing year duty remember atrocity increases pledge neveragain holocaustremembranceday good luck mike pompeo confirmation hearing today great secretary state never said attack syria would take place could soon soon event united states administration done great job ridding region isis gthank america h california governor jerry brown right thing sending national guard border thank jerry good move safety country wanted fire robert mueller december reported failing new york times would fired fake news biased newspaper big show tonight seanhannity p foxnews;40.59587
